Subject 1,Subject 2,Domain 1,Domain 2,Ontology 1,Ontology 2,Similarity Score,Cluster
Validity,ExperimentalHypothesis,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69285065,0
Validity,ExperimentalRequirements,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6988683,0
Validity,ExperimentalStandard,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7004725,0
Validity,ExperimentalTechnology,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70107454,0
Validity,ExperimenteeBias,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.73475486,0
Validity,ExperimenterBias,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.71540606,0
Validity,Fact,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.67542374,0
Validity,FieldOfStudy,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.73364484,0
Validity,GeneralityOfHypothesis,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70315665,0
Validity,HawthorneEffect,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7384467,0
Validity,HypothesisExplicitness,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.695302,0
Validity,HypothesisFormation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7020451,0
Validity,HypothesisForming,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69588757,0
Validity,HypothesisRepresentation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66655606,0
Validity,InductiveHypothesis,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7098606,0
Validity,InstrumentationEffect,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7023082,0
Validity,InterpretingResult,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6658679,0
Validity,Language,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.698809,0
Validity,LibraryOfCongressClassification,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.73872274,0
Validity,LimitationOfTheProtocol,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.7410844,0
Validity,LinguisticExpression,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.81454325,0
Validity,MaturationEffect,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7126603,0
Validity,MethodsComparison,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6765884,0
Validity,MortalityEffect,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66402733,0
Validity,Name,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6822367,0
Validity,NLMClassification,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70729584,0
Validity,Number,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69082516,0
Validity,Object,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6743387,0
Validity,PairedComparison,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.68665725,0
Validity,PairedComparisonOfMatchingGroups,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6608362,0
Validity,PairedComparisonOfSingleSampleGroups,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6814788,0
Validity,Procedure,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7872768,0
Validity,Process,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7312055,0
Validity,Proposition,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.68739676,0
Validity,QualityControl,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.79157776,0
Validity,Quantity,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6792141,0
Validity,RepresentationExperimentalExecutionProcedure,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6881614,0
Validity,RepresentationExperimentalGoal,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6881958,0
Validity,RepresentationExperimentalObservation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6808585,0
Validity,RepresentationExperimentalResults,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6845295,0
Validity,ResearchCouncilsUKClassification,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66575396,0
Validity,ResultEvaluating,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.694839,0
Validity,ResultsEvaluation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7030148,0
Validity,ResultsInterpretation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69439375,0
Validity,Sentence,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6707666,0
Validity,SubjectQualification,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.74332446,0
Validity,SubjectsComparison,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.67606616,0
Validity,TechnicalDescription,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.76720655,0
Validity,TestingEffect,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7070277,0
Validity,TimeInterval,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.72965264,0
Validity,TimePoint,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.71802735,0
Validity,Title,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8343326,0
Validity,ValueOfVariable,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.73245007,0
Validity,Variability,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70187086,0
Validity,Author,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.68195486,0
Validity,ComputationalData,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7625033,0
Validity,ContentBearingPhysical,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69174004,0
Validity,DecisionRule,Experimental workflow,Machine Learning,EXPO04-19-06.owl,DMOP.owl,0.695964,0
Validity,DegreeOfModel,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6612648,0
Validity,Error,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.79837775,0
Validity,EthanolSolution,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.6809499,0
Validity,ExperimentalDesign,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8046831,0
Validity,ExperimentalGoal,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8458438,0
Validity,ExperimentalObservation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6975776,0
Validity,ExperimentalRule,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.698454,0
Validity,GalileanExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6791411,0
Validity,IAO:information_content_entity,Experimental workflow,Machine Learning,EXPO04-19-06.owl,expose.owl,0.69330823,0
Validity,MeasurementError,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7045116,0
Validity,ObjectOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.68621564,0
Validity,ObservationalError,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8032483,0
Validity,PatternDiscoveryTask,Experimental workflow,Machine Learning,EXPO04-19-06.owl,DMOP.owl,0.6615927,0
Validity,Physical,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7348434,0
Validity,Plan,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7704686,0
Validity,RandomError,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70868206,0
Validity,ResearchMethod,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8413193,0
Validity,ScientificExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6678854,0
Validity,ScientificTask,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6656572,0
Validity,SubjectOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6986296,0
Validity,SynonymousExternalConcept,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7600763,0
Validity,Text,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.71471477,0
Validity,Tool,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66923416,0
AdminInfoExperiment,AdminInfoAuthor,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.9733306,0
AdminInfoExperiment,AdminInfoExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.99883115,0
AdminInfoExperiment,AdminInfoObjectOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.9225367,0
AdminInfoExperiment,AdminInfoProvider,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.9695613,0
AdminInfoExperiment,AdminInfoSubjectOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.9630219,0
AdminInfoExperiment,AdminInfoSubmitter,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.96000636,0
AdminInfoExperiment,AdminInfoUser,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.9470346,0
AdminInfoExperiment,AdministrativeInformation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.9802286,0
AdminInfoExperiment,AttributeOfDocument,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7367977,0
AdminInfoExperiment,AttributeOfHypothesis,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6613322,0
AdminInfoExperiment,CapacityRequirements,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.76041913,0
AdminInfoExperiment,DesigningExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.67078125,0
AdminInfoExperiment,DocumentStage,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.748919,0
AdminInfoExperiment,ExecutionOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6833896,0
AdminInfoExperiment,ExperimentalEquipmentSelecting,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.68538094,0
AdminInfoExperiment,ExperimentalHypothesis,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7055143,0
AdminInfoExperiment,ExperimentalModelDesign,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6613103,0
AdminInfoExperiment,ExperimentalObjectSelecting,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7252988,0
AdminInfoExperiment,ExperimentalRequirements,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7386781,0
AdminInfoExperiment,ExperimentalStandard,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.71728384,0
AdminInfoExperiment,FinancialRequirements,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6759726,0
AdminInfoExperiment,HistoryEffect,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.677869,0
AdminInfoExperiment,InformationGethering,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7401742,0
AdminInfoExperiment,InstrumentationEffect,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6786344,0
AdminInfoExperiment,LimitationOfTheProtocol,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.6864996,0
AdminInfoExperiment,MethodApplicabilityCondition,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6732609,0
AdminInfoExperiment,ModelRepresentation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6610954,0
AdminInfoExperiment,Name,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6773401,0
AdminInfoExperiment,NameEquipment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.67754656,0
AdminInfoExperiment,NonRestrictedStatus,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8256724,0
AdminInfoExperiment,PermissionStatus,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.75878,0
AdminInfoExperiment,ProvenanceOfTheProtocol,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.7309306,0
AdminInfoExperiment,ReagentList,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.66483456,0
AdminInfoExperiment,RelatedDomain,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.77278614,0
AdminInfoExperiment,RepresentationExperimentalExecutionProcedure,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7022084,0
AdminInfoExperiment,RepresentationExperimentalGoal,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69482255,0
AdminInfoExperiment,RepresentationExperimentalObservation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69685495,0
AdminInfoExperiment,RepresentationExperimentalResults,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.68301404,0
AdminInfoExperiment,ResearchHypothesis,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6636598,0
AdminInfoExperiment,RestrictedStatus,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.83734065,0
AdminInfoExperiment,ResultsEvaluation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66653824,0
AdminInfoExperiment,TechnicalDescription,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.76344043,0
AdminInfoExperiment,TitleOfProtocol,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.70424855,0
AdminInfoExperiment,ValueOfVariable,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6622675,0
AdminInfoExperiment,Publication,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.7282492,0
AdminInfoExperiment,Author,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70618814,0
AdminInfoExperiment,ContentBearingPhysical,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.67989206,0
AdminInfoExperiment,Device,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.69924015,0
AdminInfoExperiment,EnvironmentAttribute,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.7169814,0
AdminInfoExperiment,EperimentalDesignTask,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66935384,0
AdminInfoExperiment,ExperimentalCondition,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.673991,0
AdminInfoExperiment,ExperimentalData,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,reproduce-me.owl,0.7219615,0
AdminInfoExperiment,ExperimentalDesign,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6819306,0
AdminInfoExperiment,ExperimentalObservation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66851634,0
AdminInfoExperiment,ExperimentalProtocol,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.7687484,0
AdminInfoExperiment,ExperimentalResults,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.71805024,0
AdminInfoExperiment,ExperimentMaterial,Experimental workflow,Microscopy,EXPO04-19-06.owl,reproduce-me.owl,0.7086134,0
AdminInfoExperiment,ExperimentSetup,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6912272,0
AdminInfoExperiment,Image,Experimental workflow,Microscopy,EXPO04-19-06.owl,reproduce-me.owl,0.6690328,0
AdminInfoExperiment,ImageSetting,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.69140595,0
AdminInfoExperiment,ImagingEnvironment,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6657897,0
AdminInfoExperiment,ManufactuerSpec,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6909175,0
AdminInfoExperiment,method,Experimental workflow,Machine Learning,EXPO04-19-06.owl,DMOP.owl,0.66400075,0
AdminInfoExperiment,ObjectOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70282453,0
AdminInfoExperiment,Plan,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6959472,0
AdminInfoExperiment,ProcedureExecuteExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7612624,0
AdminInfoExperiment,ResultError,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.67927945,0
AdminInfoExperiment,ScientificExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.70756197,0
AdminInfoExperiment,Setting,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6996026,0
AdminInfoExperiment,SubjectOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6860883,0
AdminInfoObjectOfExperiment,AbductiveHypothesis,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.696048,0
AdminInfoObjectOfExperiment,Abstract,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7236496,0
AdminInfoObjectOfExperiment,AdminInfoAuthor,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.9147656,0
AdminInfoObjectOfExperiment,AdminInfoObjectOfExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.99724376,0
