Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
FeatureDiscretizationTask,,,subClassOf,N02291a2d96cf49cb9c0f35b4cee690a9,,,Machine Learning,DMOP.owl
N3ade17f62582405aa74245f6a9d984bb,,,type,Restriction,,,Machine Learning,DMOP.owl
ComplementClassCondProbMatrix,,,type,Class,,,Machine Learning,DMOP.owl
BaselineClassifier,,,type,IO-Class,,,Machine Learning,DMOP.owl
NeuralNetworkAlgorithm,,,subClassOf,N1d8a3de32c2f4669b3424f694b4147a2,,,Machine Learning,DMOP.owl
DM-Hypothesis,,,disjointWith,DM-Operator,,,Machine Learning,DMOP.owl
HypothesisApplicationAlgorithm,,,equivalentClass,Na49a5fe687e3496f9f83a2f367a32a31,,,Machine Learning,DMOP.owl
SVC-Parameter,,,definition,"SVC-Parameter: parameter of an SVC-Algorithm, including the hyperparameter C as well as parameters of the kernel function such as kernel matrix K and label Y. ",,,Machine Learning,DMOP.owl
HypothesisApplicationTask,,,subClassOf,N3ef757fde2144499a997b3d43bbfb67d,,,Machine Learning,DMOP.owl
isComplete,,,range,boolean,,,Machine Learning,DMOP.owl
DataSet,,,subClassOf,N106bfa709b654882a4a5e5f359e7630a,,,Machine Learning,DMOP.owl
L1HingeLossPlusL2WeightsCostFunction,,L1HingeLossPlusL2WeightsCostFunction is the regularized sum of the L1 norm of the hinge loss and the L2 norm of the model weights.,type,Thing,,,Machine Learning,DMOP.owl
ClassificationModelingAlgorithm,,"ClassificationModelingAlgorithm: an algorithm that builds (learns) a classifier. For the moment, ClassificationModelingAlgorithm implicitly stands for propositional supervised classification algorithms. This is the reason its input range is specificed as LabeledDataSet and PropositionalDataSet. In the future we will add relational classification modeling algorithms as well as semi-supervised classification modeling algorithms.",subClassOf,N0e5e3cb02e4646d486feb2587615bdb8,,,Machine Learning,DMOP.owl
N1d8a752b3ba24df487c02e693b711d03,,,qualifiedCardinality,1,,,Machine Learning,DMOP.owl
Nd3cbbf0db1d7499482013256c98ed148,,,type,Restriction,,,Machine Learning,DMOP.owl
N3f99677493af4fae9c428123ef1c2d42,,,intersectionOf,N83712df1331a4ea7b26d25bd0b72dc76,,,Machine Learning,DMOP.owl
Nee3744fd7c8442bab80be551f559a67b,,,someValuesFrom,OptimizationStrategy,,,Machine Learning,DMOP.owl
N72ef040caa2249f6a997c9f7ce33b619,,,someValuesFrom,DataSetClass,,,Machine Learning,DMOP.owl
BinarySplit,,,type,NamedIndividual,,,Machine Learning,DMOP.owl
N92722aef3d5940be8f5d14041ed7f957,,,rest,N4a966e2ee6594138a2af7b6875f7cb23,,,Machine Learning,DMOP.owl
Gauss-MeanVector,,,type,Class,,,Machine Learning,DMOP.owl
Nb88a605b86ae439b9312ed5caf870161,,,type,Class,,,Machine Learning,DMOP.owl
exploits,,A method can exploit an involved endurant when it plays a device-like role.,range,endurant,,,Machine Learning,DMOP.owl
N0bd88230b0c140b19059987a27db550c,,,type,Restriction,,,Machine Learning,DMOP.owl
achievement,,"Eventive occurrences (events) are called achievements  if they are atomic, otherwise they are accomplishments.Further developments: being 'achievement', 'accomplishment', 'state', 'event', etc. can be also considered 'aspects' of processes or of parts of them. For example, the same process 'rock erosion in the Sinni valley' can be seen as an accomplishment (what has brought the current state that e.g. we are trying to explain), as an achievement (the erosion process as the result of a previous accomplishment), as a state (collapsing the time interval of the erosion into a time point), as an event (what has changed our focus from a state to another).In the erosion case, we could have good motivations to shift from one aspect to another: a) causation focus, b) effectual focus, c) condensation d) transition (causality).",comment,"Eventive occurrences (events) are called achievements  if they are atomic, otherwise they are accomplishments.Further developments: being 'achievement', 'accomplishment', 'state', 'event', etc. can be also considered 'aspects' of processes or of parts of them. For example, the same process 'rock erosion in the Sinni valley' can be seen as an accomplishment (what has brought the current state that e.g. we are trying to explain), as an achievement (the erosion process as the result of a previous accomplishment), as a state (collapsing the time interval of the erosion into a time point), as an event (what has changed our focus from a state to another).In the erosion case, we could have good motivations to shift from one aspect to another: a) causation focus, b) effectual focus, c) condensation d) transition (causality).",,,Machine Learning,DMOP.owl
NaiveBayesDiscreteModel,,"NaiveBayesDiscreteModel: The quantifier restriction for hasModelParameter is ""exactly 1 ClassPriorVector"" and ""exactly 1 ClassCondProbMatrix"" (and not some)  because these distribution parameters for discrete variables will surely be used after discretization.",type,IO-Class,,,Machine Learning,DMOP.owl
OptimizationProblem,,"OptimizationProblem: In mathematics and computer science, an optimization problem is the problem of finding the best solution from all feasible solutions.",comment,"OptimizationProblem: In mathematics and computer science, an optimization problem is the problem of finding the best solution from all feasible solutions.",,,Machine Learning,DMOP.owl
hasEvaluationFunction,,,propertyChainAxiom,N2b3857f4d71e43db9f47eb2468351bf9,,,Machine Learning,DMOP.owl
GenerativeModel,,,type,IO-Class,,,Machine Learning,DMOP.owl
Nfc0c511c536940d4981698cdcf2fdbaa,,,rest,nil,,,Machine Learning,DMOP.owl
classified-by,,"A.K.A. 'selected-by'.The referencing relation between concepts defined by descriptions and constituents of situations. It can be understood as a reification of a 'satisfiability' relation holding between elements of  theories and elements of models.It has a time index, but this should not be intended as a partial compresence, since the time only refers to a part of the classified particular life or extension.",subPropertyOf,intensionally-referenced-by,,,Machine Learning,DMOP.owl
N00502c9c759343338ebd2c6ac89e72d3,,,onProperty,hasConstraint,,,Machine Learning,DMOP.owl
N1ad52efaf06644e7ad083a500e228922,,,onProperty,hasTargetLearner,,,Machine Learning,DMOP.owl
QuadraticDiscriminantModel,,,subClassOf,Ne3ae3c61468e45a4a80b9a1c30921010,,,Machine Learning,DMOP.owl
N6fab1782c52143468242525c6d7f2468,,,onProperty,hasDecisionBoundary,,,Machine Learning,DMOP.owl
MaxLaplaceAccuracyOptimizationProblem,,,hasOptimizationGoal,Maximize,,,Machine Learning,DMOP.owl
SemiSupervisedInductionAlgorithm,,,definition,SemiSupervisedInductionAlgorithm: an InductionAlgorithm that builds a hypothesis from input data that comprise both a LabeledDataSet and an UnlabeledDataSet.,,,Machine Learning,DMOP.owl
N38bc5cff2a8f45ef9aeccaf2ae820625,,,type,Restriction,,,Machine Learning,DMOP.owl
N3c6eb289304d457aa21cf45e1a959755,,,first,N7500c2de55824a64ae0574ee2116c5c9,,,Machine Learning,DMOP.owl
GenerativeModel,,,subClassOf,ClassificationModel,,,Machine Learning,DMOP.owl
WrapperFWAlgorithm,,,subClassOf,Ncbe51129d1a04822b2296463c172792e,,,Machine Learning,DMOP.owl
ToleratesWideDataSets,,,has-quale,Yes,,,Machine Learning,DMOP.owl
successor,,"To be understood as 'entity x  has successor y'. Succession does not exclude connection, but it excludes overlapping. It can be direct or indirect, and assumes a choice (temporal, spatial, abstract, etc.) Cf. the cognitive 'path' schema. This is the transitive version.",type,ObjectProperty,,,Machine Learning,DMOP.owl
GenerateAndSelectStrategy,,,subClassOf,HypothesisComplexityControlStrategy,,,Machine Learning,DMOP.owl
MultinomialDensityEstimation,,,type,Class,,,Machine Learning,DMOP.owl
Nfebcc215246547f08a2184b94a77ae95,,,type,Restriction,,,Machine Learning,DMOP.owl
MathematicalModel,,,equivalentClass,N651558337b734cb6b9c04ea150d2f9bc,,,Machine Learning,DMOP.owl
FeatureMinimumValue,,,type,Class,,,Machine Learning,DMOP.owl
UnorderedTree,,,type,Thing,,,Machine Learning,DMOP.owl
collection,,"Collections are social objects which, although not defined by a description, depend both on member entities and on some concepts or figures, hence indirectly on descriptions. While we could talk in general of collections of any kind of entities (events, objects, abstracts, etc.), we restrict here our attention to collections of endurants, and to the concepts that classify them (i.e. roles).",disjointWith,information-object,,"Information objects are social objects. They are realized by some entity. They are ordered (expressed according to) by some system for information encoding. Consequently, they are dependent from an encoding as well as from a concrete realization.They can express a description (the ontological equivalent of a meaning/conceptualization), can be about any entity, and can be interpreted by an agent.From a communication perspective, an information object can play the role of ""message"". From a semiotic perspective, it playes the role of ""expression"".",Machine Learning,DMOP.owl
N09a1bbab078640b6b5bb8c93cfe8ea92,,,first,SimilarityFunction,,,Machine Learning,DMOP.owl
FunctionParameter,,,subClassOf,Parameter,,,Machine Learning,DMOP.owl
defines,,"Descriptions define either concepts or (social) figures. Once defined, they can be d-used by other descriptions.",comment,"Descriptions define either concepts or (social) figures. Once defined, they can be d-used by other descriptions.",,,Machine Learning,DMOP.owl
N113bf35b6aa04d3f9b5c175cff6384da,,,onProperty,has-quality,,,Machine Learning,DMOP.owl
KNearestNeighborModel,,,subClassOf,Nc1b3b060976e4e0bbf0bb8baac9c8fe9,,,Machine Learning,DMOP.owl
Random,,,type,NamedIndividual,,,Machine Learning,DMOP.owl
N729154b6512943a493039a981efe43f5,,,first,Embedded,,,Machine Learning,DMOP.owl
N1b8df80737774d33b81e895b042c0be1,,,hasValue,UnweightedRuleSet,,,Machine Learning,DMOP.owl
WorkflowVariable,,,subClassOf,WorkflowEntity,,,Machine Learning,DMOP.owl
made-by,,,range,endurant,,,Machine Learning,DMOP.owl
DM-Algorithm,,,disjointWith,OptimizationProblem,,"OptimizationProblem: In mathematics and computer science, an optimization problem is the problem of finding the best solution from all feasible solutions.",Machine Learning,DMOP.owl
DataProcessingOperator,,,equivalentClass,Nd6be4a920b7d4d18b6acdf03eee3c5a3,,,Machine Learning,DMOP.owl
N51faab9b32e941c691cf5df6a2b491db,,,rest,N4158a7b93ed249749a5da6fa80df1565,,,Machine Learning,DMOP.owl
Ned944cbb93fa43f393797d5892403000,,,first,DM-Algorithm,,,Machine Learning,DMOP.owl
InformationGainRatio,,InformationGainRatio: InformationGain normalized by the entropy of the predictive feature.,hasOptimizationGoal,Maximize,,,Machine Learning,DMOP.owl
AlgorithmAssumption,,,subClassOf,non-physical-endurant,,,Machine Learning,DMOP.owl
immediate-relation-i,,,range,particular,,"AKA 'entity'.Any individual in the DOLCE domain of discourse. The extensional coverage of DOLCE is as large as possible, since it ranges on 'possibilia', i.e all possible individuals that can be postulated by means of DOLCE axioms. Possibilia include physical objects, substances, processes, qualities,  conceptual regions, non-physical objects, collections and even arbitrary sums of objects.The class 'particular' features a covering partition that includes: endurant, perdurant, quality, and abstract. There are also some subclasses defined as unions of subclasses of 'particular' for special purposes: spatio-temporal-particular (any particular except abstracts)- physical-realization (any realization of an information object, defined in the ExtendedDnS ontology).",Machine Learning,DMOP.owl
Na29ac1d7b4464bf4abcf3ce04ec41ed4,,,onProperty,addresses,,,Machine Learning,DMOP.owl
N6ed3100ab1a44a1eb95f2e74468ae6f8,,,first,AlgorithmParameter,,,Machine Learning,DMOP.owl
FeatureDiscretizationTask,,,subClassOf,DataProcessingTask,,"DataProcessingTask: takes in any subclass of Data (a DataSet, DataTable or Feature) and outputs a some transformation of its input.",Machine Learning,DMOP.owl
part,,,subPropertyOf,immediate-relation,,,Machine Learning,DMOP.owl
N9749ee361e3e4f579957d91928e5923a,,,rest,nil,,,Machine Learning,DMOP.owl
RandomTreeModel,,,subClassOf,DiscriminantFunctionModel,,"GenerativeModel is pairwise disjoint with DiscriminativeModel and DFModel. But DiscriminativeModel and DiscriminantFunctionModel may or may not be disjoint because some DF models output probabilities. Those who argue for disjointness say that even if DF models output probabilities, what distinguished them from discriminative models is their ModelStructure.  If this is not a posterior probability distribution as in logistic regession, then the model is a DFmodel. A potential counter-argument is that maybe it is the concept of ModelStructure that needs to be revised. The issue remains open.",Machine Learning,DMOP.owl
CategoricalFeature,,,subClassOf,Nbda4658521794a17b96841f3675dd758,,,Machine Learning,DMOP.owl
d-uses,,"Descriptions can d-use (descriptively use) concepts or figures, provided that used ones are defined by some description.",subPropertyOf,component,,"'Component' is a proper part with a role (or function) in a system or a context. Roles can be different for the same entity, and the evaluation of them changes according to the kind of entity. For instance, components of endurants can 'play functional roles' in a whole, while components of perdurants are the  essential 'episodes' in their whole.As a functional part relation, component is not transitive, because functions depend on intentions and/or designs, and something intentionally essential for a direct whole, can be non-essential for another, indirect whole.",Machine Learning,DMOP.owl
