Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
Nddd8a8d28b904aac879a4a9d98dad167,None,None,onProperty,hasTargetFeature,None,None,Machine Learning,DMOP.owl
N2a0ac27d2de44f6e89b251d4f35de545,None,None,unionOf,Nb287761986894923b0ba8efa1eb69dbb,None,None,Machine Learning,DMOP.owl
N97ae69edc59d4e188f013ca15e1813b5,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
ContinuousFeature,None,None,type,IO-Class,None,None,Machine Learning,DMOP.owl
FishersLinearDiscriminantModel,None,None,type,Class,None,None,Machine Learning,DMOP.owl
DistributionParameter,None,None,subClassOf,Parameter,None,None,Machine Learning,DMOP.owl
Nb553e66cbc2b48ea9651059d7de35167,None,None,rest,N6d1bd6747b644719a8692e4b57439577,None,None,Machine Learning,DMOP.owl
information-encoding-system,None,"An information encoding system is a description that involves information objects. They can be divided into 1) axiomatic systems, which provide roles and operations to define formal descriptions (e.g. theories), 2) combinatorial systems, which provide roles and operations to create valid information objects (e.g. grammars), 3) classification systems, which are contexts of (ev. ordered) lists of information objects, and 4) informal encoding systems, which provide roles and operations to define informal descriptions (e.g. narratives).",subClassOf,description,None,"A description is a social object which represents a conceptualization (e.g. a mental object or state), hence it is generically dependent on some agent and communicable. Descriptions define or use concepts or figures, are expressed by an information object and can be satisfied by situations. The typology of descriptions is still preliminary.",Machine Learning,DMOP.owl
concept,None,"AKA C-Description. A non-physical object that is defined by a description s, and whose function is classifying entities from a ground ontology in order to build situations that can satisfy s.",subClassOf,non-agentive-social-object,None,"A social object that is not assumed to internally represent a description. Since social objects are dependent on physical ones, it is not trivial to interpret the local sense in which a social object 'internally represents' a plan. See 'agentive-social-object' for some discussion.",Machine Learning,DMOP.owl
LearnerFreeFWAlgorithm,None,None,type,Class,None,None,Machine Learning,DMOP.owl
wWRAcc,None,None,type,ClassificationModelEvalFunction,None,None,Machine Learning,DMOP.owl
Nb717c7e9f8ee49829aa2f4aa5ea2b909,None,None,first,N919daa2154774cca8187bc9f1124044c,None,None,Machine Learning,DMOP.owl
Na792b833c0b8410190fcc3c2f5bf7703,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
FeatureTransformationTask,None,None,subClassOf,DataProcessingTask,None,"DataProcessingTask: takes in any subclass of Data (a DataSet, DataTable or Feature) and outputs a some transformation of its input.",Machine Learning,DMOP.owl
N6359d0bdb76d4e67ac8283d6a8d3dfca,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
GenToSpecRuleInduction,None,None,has-quale,GeneralToSpecific,None,None,Machine Learning,DMOP.owl
co-participates-with,None,"A relation holding between two endurants participating in a same perdurant. This typically subsumes many common sense, verbally encoded, relations, such as ""making"", ""moving"", ""transforming"", etc.",range,endurant,None,None,Machine Learning,DMOP.owl
N5dc1390188bb48b3bb83d76e5cfd1866,None,None,first,Blind,None,None,Machine Learning,DMOP.owl
SetOfSplitThresholds,None,None,type,Class,None,None,Machine Learning,DMOP.owl
HandlesNoCategoricalFeatures,None,None,has-quale,No,None,None,Machine Learning,DMOP.owl
SingleFeatureWeightingAlgorithm,None,None,type,Class,None,None,Machine Learning,DMOP.owl
Na5bf5f6f68be4384a9eeb98084ace7c0,None,None,onProperty,specifiesOutputClass,None,None,Machine Learning,DMOP.owl
ClassPriorProbabilityAssumption,None,None,subClassOf,ProbabilityDistributionRelatedAssumption,None,None,Machine Learning,DMOP.owl
PredictiveModelEvalFunction,None,None,subClassOf,ModelEvaluationFunction,None,None,Machine Learning,DMOP.owl
Nab11a24b936b49569ee1c64f267f8ffb,None,None,first,N6d93ed3a38cb43da9c11768d24fd1dc5,None,None,Machine Learning,DMOP.owl
quale,None,None,equivalentClass,N2c6b7cf5bb654b018569fb71840e480e,None,None,Machine Learning,DMOP.owl
expects,None,The composition of d-uses and sequences relations: a description d-uses a course that sequences a perdurant.,type,ObjectProperty,None,None,Machine Learning,DMOP.owl
LinearCombinationOfKernels,None,None,type,NamedIndividual,None,None,Machine Learning,DMOP.owl
DM-Data,None,None,subClassOf,N9f9723372e814d58822a82499f0045a2,None,None,Machine Learning,DMOP.owl
GaussianKernel,None,None,type,NonlinearPositiveSemidefiniteKernel,None,None,Machine Learning,DMOP.owl
N31f152e70f494845b6bf5fcb580b7539,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
UtilityAlgorithm,None,"UtilityAlgorithm: in DMOP, any algorithm that is used in data mining algorithms without itself being specifically aimed at data analysis, e.g. sort algorithm.",comment,"UtilityAlgorithm: in DMOP, any algorithm that is used in data mining algorithms without itself being specifically aimed at data analysis, e.g. sort algorithm.",None,None,Machine Learning,DMOP.owl
Nd43092d3a9b54580949729036d2761bc,None,None,onProperty,has-quality,None,None,Machine Learning,DMOP.owl
ClassCondVarianceMatrix,None,ClassCondVarianceMatrix is actually a concatenation of D univariate vectors representing the class-conditional variance of each of the D features. It has dimensions KxD where each cell $M_{kd}$ is the variance of feature d within class k. Based on feature independence assumption of Naive Bayes.,type,Class,None,None,Machine Learning,DMOP.owl
N514c291736c640e19f2a9308a5756d4f,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
NaiveBayesAlgorithm,None,NaiveBayesAlgorithm might subsequently be subsumed by BayesNetAlgorithm.,subClassOf,Nb142bf70b0e34732b259c3a5a57bdc0d,None,None,Machine Learning,DMOP.owl
ToleratesNoCorrelatedFeatures,None,None,type,ToleranceToCorrelatedFeatures,None,None,Machine Learning,DMOP.owl
C4.5RuleModel,None,None,subClassOf,Ndee7ca886db04834bf6bc1a6a469c11a,None,None,Machine Learning,DMOP.owl
MaxClassPredictorChi2OptimizationProblem,None,None,type,Thing,None,None,Machine Learning,DMOP.owl
N56a3ed14ebf0455a92eecba2b1fb3b15,None,None,rest,N31f152e70f494845b6bf5fcb580b7539,None,None,Machine Learning,DMOP.owl
ContinuousTargetRelatedAssumption,None,None,subClassOf,TargetRelatedAssumption,None,None,Machine Learning,DMOP.owl
Nf17fde38b8a84a68b3751bf745fde879,None,None,rest,N0d53b61da25945caa455ff8a99676d85,None,None,Machine Learning,DMOP.owl
LogLikelihoodOfClassPosteriors,None,None,type,NamedIndividual,None,None,Machine Learning,DMOP.owl
Nc72bc7a8211f48dca2b20405b17aad88,None,None,onProperty,part,None,None,Machine Learning,DMOP.owl
N371ad95e35554f5796a8f723c6046e44,None,None,onProperty,specifiesOutputClass,None,None,Machine Learning,DMOP.owl
ProbabilityEstimationTask,None,None,subClassOf,DescriptiveModelingTask,None,None,Machine Learning,DMOP.owl
MinClassEntropyGivenFeatureValueOptimizationProblem,None,None,type,DiscreteOptimizationProblem,None,None,Machine Learning,DMOP.owl
N1938085b68f54477b25a086fc6829b77,None,None,hasValue,NonlinearCombOfLinearCombinationsOfFeatures,None,None,Machine Learning,DMOP.owl
CapacityParameter,None,None,subClassOf,SVC-Parameter,None,None,Machine Learning,DMOP.owl
Ne4995f6376c94951b73f7ba12de00f16,None,None,someValuesFrom,DataSetClass,None,None,Machine Learning,DMOP.owl
DotProduct,None,None,type,SimilarityFunction,None,None,Machine Learning,DMOP.owl
N95ed56790e9442f38d30b9463e82cf85,None,None,someValuesFrom,N9cde4296d1294eb89e01e312a76e7bb3,None,None,Machine Learning,DMOP.owl
DM-Software,None,"DM-Software: Restriction to the Data Mining area of the general concept of Software: (computer science) written programs or procedures or rules and associated documentation pertaining to the operation of a computer system and that are stored in read/write memory; ""the market for software is expected to expand"". [http://sigma.ontologyportal.org:4010/sigma/Browse.jsp?kb=SUMO&lang=en]",disjointWith,IO-Class,None,None,Machine Learning,DMOP.owl
DecisionTree,None,"DecisionTree:a tree-structured predictive model where each path from the root to a leaf can be read as a rule,  or a conjunction of conditions (tests on the nodes along the path). The different paths represent an exclusive disjunction (XOR) of conjunctions, i.e., the rules are non-overlapping and each example is covered by exactly one rule. ",type,Class,None,None,Machine Learning,DMOP.owl
N0a963efd7d79415f8ad6a32b28d91f01,None,None,unionOf,N29134ec655ff4a519b4bb659394400ca,None,None,Machine Learning,DMOP.owl
KNearestNeighborAlgorithm,None,"KNearestNeighborsAlgorithm: Classified under the 'regression approach' (=Bishop's discriminative models) by Hand et al 01, p. 348 -- 'they directly estimate the posterior probabilities of class membership'. See also Hand, 1997: p. 79: suggests very clearly that KDE-based classification: generative <> KNN: discriminative.",subClassOf,ModelingAlgorithm,None,None,Machine Learning,DMOP.owl
N7d9d279db1dc46038a78d8d8009cc945,None,None,onProperty,hasDecisionBoundary,None,None,Machine Learning,DMOP.owl
Ndbd8dc453c4b4f29b84f5c7ddc6db37e,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
Ncedb1ad1afd24cae9504e1ebeb3d59f4,None,None,onProperty,hasSubprocess,None,None,Machine Learning,DMOP.owl
MinConditionalClassEntropyOptimizationProblem,None,None,type,NamedIndividual,None,None,Machine Learning,DMOP.owl
abstract-location,None,None,range,abstract-region,None,A region at which only abstract qualities can be directly located. It assumes some metrics for abstract (neither physical nor temporal) properties.,Machine Learning,DMOP.owl
QuadraticBoundary,None,None,type,NonlinearBoundary,None,None,Machine Learning,DMOP.owl
N924e89a145c54b089f974bf96f1f28aa,None,None,unionOf,N9673629f06264f84b689a57c965255e8,None,None,Machine Learning,DMOP.owl
N4102b7d289f845f08415bd0e55b7aacb,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
Feature,None,None,type,IO-Class,None,None,Machine Learning,DMOP.owl
BranchAndBound,None,None,subClassOf,Nd957e25330994aa59e726b2416b620aa,None,None,Machine Learning,DMOP.owl
N19840818714748c7b18956f669ed04b5,None,None,someValuesFrom,FeatureSelectionTask,None,None,Machine Learning,DMOP.owl
N00608ccc634745b598ee24c6940c031c,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
Nad2fab530d83479b9a423095c75f218d,None,None,hasValue,ArbitraryLinearBoundary,None,None,Machine Learning,DMOP.owl
DM-Model,None,None,type,Class,None,None,Machine Learning,DMOP.owl
ClassificationModelingTask,None,None,subClassOf,Nf430bfa421104a15894e52641bffa3de,None,None,Machine Learning,DMOP.owl
StochasticLocalBeamSearch,None,None,type,LocalBeamSearch,None,None,Machine Learning,DMOP.owl
FormalExpression,None,None,definition,FormalExpression: the union of MathematicalExpression and LogicalExpression.,None,None,Machine Learning,DMOP.owl
N6ad15fa3347d4370b482c3747cbdadb5,None,None,type,Class,None,None,Machine Learning,DMOP.owl
Unknown,None,None,type,Yes-No-Unknown,None,None,Machine Learning,DMOP.owl
Na60b8631d5ac42ffb341e7b420857da0,None,None,first,SupervisedInductionAlgorithm,None,None,Machine Learning,DMOP.owl
Nba0a3bae62c148bc8f5cb2648e85984e,None,None,intersectionOf,Na073527fa4fa4f9ebb5ea7200644ecc2,None,None,Machine Learning,DMOP.owl
Nf39121658d1344fc9fe181f425b0f5bb,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
ClassificationModelingAlgorithm,None,"ClassificationModelingAlgorithm: an algorithm that builds (learns) a classifier. For the moment, ClassificationModelingAlgorithm implicitly stands for propositional supervised classification algorithms. This is the reason its input range is specificed as LabeledDataSet and PropositionalDataSet. In the future we will add relational classification modeling algorithms as well as semi-supervised classification modeling algorithms.",type,Class,None,None,Machine Learning,DMOP.owl
Nb63c1f80126d4615b6eac623d81c0637,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
N5f94b1c1643747b18cd31bc795905ca6,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
LinearDiscriminantModel,None,None,subClassOf,N795b2f7079da4990a5e9688f9c5d82cf,None,None,Machine Learning,DMOP.owl
N992d2ba46c1d412ea84e7caa7040e39b,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
ModelingAlgorithm,None,None,definition,"ModelingAlgorithm: an algorithm designed to build a model, defined as an induced hypothesis that ensures global coverage of the instance space represented by the training data. For instance, a predictive model is assumed to output a prediction for any new example drawn from the same population as the training data.",None,None,Machine Learning,DMOP.owl
TreeDepth,None,None,type,IO-Class,None,None,Machine Learning,DMOP.owl
executes,None,None,definition,executes: an Operation (or process) P executes an Operator (or ground workflow) O == P is the process of running O to achieve the task for which O was designed. ,None,None,Machine Learning,DMOP.owl
