Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
ComputationalData,ComputationalData,"
Computational data is experimental observations ""represented in a form suitable for processing by computer."" Reference: WordNet: http://www.answers.com
",subClassOf,ExperimentalObservation,ExperimentalObservation,"
An experimental observation is a direct observation of nature, the set of values of target variables (or other variables of the experiment model), ""prior to analysis; interpretation*"" (compare with experimental results). Reference: Based on The Oxford English Dictionary. Oxford University Press, 2 Ed., 1989 * Collins Softback English Dictionary, HarperCollins Publishers, Glasgow, 1993.
",Experimental workflow,EXPO04-19-06.owl
ObjectMethod,ObjectMethod,"
An object of a method is ""on whom?""the method is applied. For instance: a <plant>, a <robot>.
Reference: based on The Oxford English Dictionary http://dictionary.oed.com
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
TimeDuration,TimeDuration,"
""Any measure of length of time, with or without respect to the universal timeline."" (SUMO)
",subClassOf,TimeMeasure,TimeMeasure,"
""The class of temporal durations (instances of TimeDuration) and positions of TimePoints and TimeIntervals along the universal timeline (instances of TimePosition)."" (SUMO)
",Experimental workflow,EXPO04-19-06.owl
ExperimenteeBias,ExperimenteeBias,"
An experimentee bias is an object effect where results of an experiment are due to systematic differences in research participants (""experimetees"") assigned to different conditions or treatments. Reference: Davis, J., Psychological research methods.
",disjointWith,MortalityEffect,MortalityEffect,"
A mortality effect is an object effect which occurs when subjects leave an experiment before it is complete (e.g. die) and so bias the experimental results. This is especially true when more subjects leave one treatment condition more than another. This leads to a kind of subject effect because the subjects in the different groups are no longer equivalent. Reference: Davis, J., Psychological research methods.
",Experimental workflow,EXPO04-19-06.owl
has_latest_modification,None,None,range,TimePoint,TimePoint,"
""An extensionless point on the universal timeline. The TimePoints at which Processes occur can be known with various degrees of precision and approximation, but conceptually TimePoints are point-like and not interval-like. That is, it doesn't make sense to talk about how long a TimePoint lasts."" SUMO: http://www.ontologyportal.org/
",Experimental workflow,EXPO04-19-06.owl
Nfc8a93c218b640d881a3ef45a2ab2258,None,None,rest,N9ebc8f4695534a57802e29b4fea86389,None,None,Experimental workflow,EXPO04-19-06.owl
AdminInfoProvider,AdminInfoProvider,"
administrative information about a provider of biological samples, experimental equipment etc, is data (a name, an organization, contact details etc.) used for administrative purposes such as to provide/ control access/ storage of the experimental results/ protocols etc.
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
AuthorSOP,AuthorSOP,"
An author of a SOP is the person (or a group) on whose authority the SOP is made. Reference: Based on The Oxford English Dictionary. Oxford University Press, 2 Ed., 1989
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
PairedComparisonOfMatchingGroups,PairedComparisonOfMatchingGroups,"
A paired comparison of matching groups is a paired comparison experimental design strategy where each member of one group of experimental objects matches (by a definite rule) a member (a pair) of another group of experimental objects. Reference:  Based on: Langley, R. Practical Statistics. David&Charles Ltd, Newton,1971.
",label,PairedComparisonOfMatchingGroups,None,None,Experimental workflow,EXPO04-19-06.owl
NonlinearModel,NonlinearModel,"
A nonlinear model is a mathematical model where the relationship between the variables is nonlinear.
",label,NonlinearModel,None,None,Experimental workflow,EXPO04-19-06.owl
ExperimentalMethod,ExperimentalMethod,"
An experimental method is a way to solve a scientific task by executing a scientific experiment.
",subClassOf,N28423d6442dd4ecdaa6c2031857233c1,None,None,Experimental workflow,EXPO04-19-06.owl
N6b5a6bc0dcef490ea2c8cc2607a5b68f,None,None,type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
IndependentVariable,IndependentVariable,"
The concept is outside of EXPO
",comment,"
The concept is outside of EXPO
",None,None,Experimental workflow,EXPO04-19-06.owl
SubjectMethod,SubjectMethod,"
A subject of a method is: ""one who executes the method."" For instance: a <human>, a <robot>. Reference: Based on The Oxford English Dictionary. Oxford University Press, 2 Ed., 1989
",label,SubjectMethod,None,None,Experimental workflow,EXPO04-19-06.owl
ExperimentalStandard,ExperimentalStandard,"
An experimental standard is ""an accepted or approved"" procedure in the domain of an experiment, for example a standard for data representation, or a standard for measurements.  Reference: Collins Softback English Dictionary, HarperCollins Publishers, Glasgow, 1993.
",subClassOf,Proposition,Proposition,"
Propositions are Abstract entities that express a complete thought or a set of such thoughts. As an example, the formula '     (instance Yojo Cat)' expresses the Proposition that the entity named Yojo is an element of the Class of Cats. Note that propositions are not restricted to the content expressed by individual sentences of a Language. They may encompass the content expressed by theories, books, and even whole libraries. It is important to distinguish Propositions from the ContentBearingObjects that express them. A Proposition is a piece of information, e.g. that the cat is on the mat, but a ContentBearingObject is an Object that represents this information. A Proposition is an abstraction that may have multiple representations: strings, sounds, icons, etc. For example, the Proposition that the cat is on the mat is represented here as a string of graphical characters displayed on a monitor and/or printed on paper, but it can be represented by a sequence of sounds or by some non-latin alphabet or by some cryptographic form. 
Reference: SUMO http://berkelium.teknowledge.com:8080/sigma/home.jsp
",Experimental workflow,EXPO04-19-06.owl
Nace5addf5df444019e8b48377142e423,None,None,allValuesFrom,Organization,Organization,"
SUMO: An Organization is a corporate or similar institution. The members of an Organization typically have a common purpose or function. Note that this class also covers divisions, departments, etc. of organizations. For example, both the Shell Corporation and the accounting department at Shell would both be instances of Organization. Note too that the existence of an Organization is dependent on the existence of at least one member (since Organization is a subclass of Collection). Accordingly, in cases of purely legal organizations, a fictitious member should be assumed.""http://www.ontologyportal.org/
",Experimental workflow,EXPO04-19-06.owl
ContentBearingPhysical,ContentBearingPhysical,"
""Any Object or Process that expresses content. This covers Objects that contain a Proposition, such as a book, as well as ManualSignLanguage, which may similarly contain a Proposition."" (SUMO)
",disjointWith,Object,Object,"
SUMO: Corresponds roughly to the class of ordinary objects. Examples include normal physical objects, geographical regions, and locations of Processes, the complement of Objects in the Physical class. In a 4D ontology, an Object is something whose spatiotemporal extent is thought of as dividing into spatial parts roughly parallel to the time-axis.""http://www.ontologyportal.org/
",Experimental workflow,EXPO04-19-06.owl
Dispersion,Dispersion,"
The concept is outside of EXPO
",comment,"
The concept is outside of EXPO
",None,None,Experimental workflow,EXPO04-19-06.owl
ArtificialLanguage,ArtificialLanguage,"
""The subclass of Languages that are designed by Humans.""SUMO: http://www.ontologyportal.org/
",disjointWith,HumanLanguage,HumanLanguage,"
""The subclass of Languages used by Humans."" (SUMO)
",Experimental workflow,EXPO04-19-06.owl
RelatedDomain,RelatedDomain,"
A related domain of an experiment is a domain (field of study) to which belong used in the experiment methods, materials, experimental objects, or other entities involved into the experiment, but is not considered as the domain of the experiment.
",label,RelatedDomain,None,None,Experimental workflow,EXPO04-19-06.owl
SampleForming,SampleForming,"
Sample forming is an act of composing a sample for the experiment.
",comment,"
Sample forming is an act of composing a sample for the experiment.
",None,None,Experimental workflow,EXPO04-19-06.owl
InvestigateGoal,InvestigateGoal,"
An investigate-goal is an experimental goal of a Baconian experiment.
",disjointWith,ExplainGoal,ExplainGoal,"
An explain-goal is an experimental goal of a hypothesis-forming experiment.
",Experimental workflow,EXPO04-19-06.owl
Na7eafa1296594712b3f9f02bfe884711,None,None,unionOf,N514e3d8aa5ff453e8c0abe46749b644d,None,None,Experimental workflow,EXPO04-19-06.owl
Treated_Untreated,Treated/Untreated,"
A treated/ untreated design strategy is a sub-class of a comparison control/ target groups strategy where the target group receives a specified treatment.
",disjointWith,TimeCourse,TimeCourse,"
A time course design strategy is a sub-class of a comparison control/ target groups strategy where an experimental factor is time.
",Experimental workflow,EXPO04-19-06.owl
Requirements,Requirements,"
The concept is outside of EXPO
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
has_SUMO_sinonym,None,None,range,SynonymousExternalConcept,SynonymousExternalConcept,"
SUMO: http://www.ontologyportal.org/
",Experimental workflow,EXPO04-19-06.owl
SingleHypothesis,SingleHypothesis,"
A single hypothesis of an experimental hypothesis is a Boolean attribute which is true when the hypothesis can be formalized by a single clause.
",label,SingleHypothesis,None,None,Experimental workflow,EXPO04-19-06.owl
